sim_time_min,type,entity_id,atm_id,wait_min,service_min,queue_len,message
215.516602,START,c081,2,2.859520,2.727858,2,
216.458045,LOG,,,,,2,DONE    ATM1 -> c080
216.458045,DONE,c080,1,,,2,
216.458045,LOG,,,,,1,"START   ATM1 <- c082 (wait=2.50m, st=2.19m)"
216.458045,START,c082,1,2.503445,2.189080,1,
218.244460,LOG,,,,,1,DONE    ATM2 -> c081
218.244460,DONE,c081,2,,,1,
218.244460,LOG,,,,,0,"START   ATM2 <- c083 (wait=3.64m, st=0.76m)"
218.244460,START,c083,2,3.641709,0.763956,0,
218.647125,LOG,,,,,0,DONE    ATM1 -> c082
218.647125,DONE,c082,1,,,0,
219.008416,LOG,,,,,0,DONE    ATM2 -> c083
219.008416,DONE,c083,2,,,0,
220.757547,LOG,,,,,1,ARRIVAL c084 -> q=1
220.757547,ARRIVAL,c084,,,,1,
220.757547,LOG,,,,,0,"START   ATM1 <- c084 (wait=0.00m, st=1.42m)"
220.757547,START,c084,1,0.000000,1.423299,0,
222.180847,LOG,,,,,0,DONE    ATM1 -> c084
222.180847,DONE,c084,1,,,0,
230.279016,LOG,,,,,1,ARRIVAL c085 -> q=1
230.279016,ARRIVAL,c085,,,,1,
230.279016,LOG,,,,,0,"START   ATM1 <- c085 (wait=0.00m, st=1.55m)"
230.279016,START,c085,1,0.000000,1.554001,0,
231.833018,LOG,,,,,0,DONE    ATM1 -> c085
231.833018,DONE,c085,1,,,0,
233.538994,LOG,,,,,1,ARRIVAL c086 -> q=1
233.538994,ARRIVAL,c086,,,,1,
233.538994,LOG,,,,,0,"START   ATM1 <- c086 (wait=0.00m, st=5.49m)"
233.538994,START,c086,1,0.000000,5.487288,0,
233.839046,LOG,,,,,1,ARRIVAL c087 -> q=1
233.839046,ARRIVAL,c087,,,,1,
233.839046,LOG,,,,,0,"START   ATM2 <- c087 (wait=0.00m, st=2.41m)"
233.839046,START,c087,2,0.000000,2.407000,0,
234.141365,LOG,,,,,1,ARRIVAL c088 -> q=1
234.141365,ARRIVAL,c088,,,,1,
234.162470,LOG,,,,,2,ARRIVAL c089 -> q=2
234.162470,ARRIVAL,c089,,,,2,
236.246045,LOG,,,,,2,DONE    ATM2 -> c087
236.246045,DONE,c087,2,,,2,
236.246045,LOG,,,,,1,"START   ATM2 <- c088 (wait=2.10m, st=2.08m)"
236.246045,START,c088,2,2.104680,2.076413,1,
238.322459,LOG,,,,,1,DONE    ATM2 -> c088
238.322459,DONE,c088,2,,,1,
238.322459,LOG,,,,,0,"START   ATM2 <- c089 (wait=4.16m, st=3.11m)"
238.322459,START,c089,2,4.159988,3.114463,0,
238.618961,LOG,,,,,1,ARRIVAL c090 -> q=1
238.618961,ARRIVAL,c090,,,,1,
239.026282,LOG,,,,,1,DONE    ATM1 -> c086
239.026282,DONE,c086,1,,,1,
239.026282,LOG,,,,,0,"START   ATM1 <- c090 (wait=0.41m, st=1.31m)"
239.026282,START,c090,1,0.407320,1.313213,0,
